r1,r2,r3,r4,r5,r6,r7,r8,r9,label
1.309384,0.807129,0.826215,1.622274,1.023647,1.224482,0.292336,0.355697,0.976899,Oblong
1.235657,0.781076,0.866007,1.581993,1.108736,1.214267,0.31147,0.354145,0.901928,Oblong
1.171969,0.795515,0.806337,1.473221,1.013604,1.248555,0.311874,0.358208,0.986579,Oblong
1.292932,0.781316,0.819054,1.654812,1.0483,1.24971,0.300557,0.363489,0.953925,Oblong
1.238267,0.794439,0.831204,1.558669,1.046278,1.230282,0.291514,0.393024,0.955769,Oblong
1.219698,0.755363,0.825593,1.614718,1.092975,1.265057,0.321012,0.335864,0.914934,Oblong
1.237378,0.780642,0.847012,1.585078,1.08502,1.228762,0.311956,0.358463,0.921642,Oblong
1.228498,0.760399,0.791596,1.615597,1.041028,1.288664,0.296635,0.373146,0.960589,Oblong
1.266409,0.806496,0.856033,1.57026,1.061422,1.202986,0.304059,0.36444,0.942132,Oblong
1.241845,0.758364,0.786392,1.637533,1.036959,1.294704,0.305527,0.35598,0.964359,Oblong
1.215248,0.808963,0.80363,1.502229,0.993408,1.240239,0.288146,0.413576,1.006635,Oblong
1.232755,0.794717,0.794717,1.551188,1.0,1.25831,0.282516,0.384079,1.0,Oblong
1.23143,0.787461,0.794496,1.563799,1.008934,1.264257,0.299568,0.370474,0.991145,Oblong
1.252979,0.783168,0.855444,1.599885,1.092287,1.220545,0.317439,0.346271,0.91551,Oblong
1.21534,0.804126,0.808339,1.51138,1.005238,1.240337,0.304319,0.363609,0.994789,Oblong
1.269122,0.771665,0.907109,1.644654,1.175521,1.191346,0.319647,0.343118,0.850687,Oblong
1.29289,0.772757,0.813142,1.673088,1.052261,1.261114,0.310245,0.362264,0.950334,Oblong
1.23357,0.758155,0.824419,1.627068,1.087402,1.263764,0.309481,0.356317,0.919623,Oblong
1.185915,0.788488,0.85266,1.504037,1.081387,1.218659,0.31896,0.340707,0.924738,Oblong
1.253016,0.777008,0.816482,1.612616,1.050802,1.255107,0.297344,0.36975,0.951654,Oblong
1.223864,0.83164,0.830226,1.471628,0.9983,1.203467,0.309718,0.35646,1.001703,Oblong
1.235527,0.80338,0.840585,1.537911,1.046309,1.216571,0.303691,0.362887,0.95574,Oblong
1.243593,0.806889,0.813874,1.541219,1.008657,1.233986,0.295481,0.375546,0.991417,Oblong
1.278682,0.77483,0.810811,1.650273,1.046437,1.261319,0.298801,0.366488,0.955624,Oblong
1.252831,0.78856,0.871086,1.588758,1.104655,1.205076,0.312736,0.345927,0.90526,Oblong
1.23376,0.768515,0.844835,1.605382,1.099309,1.239657,0.312774,0.337978,0.909662,Oblong
1.235694,0.801521,0.79299,1.541687,0.989357,1.254304,0.300796,0.3798,1.010758,Oblong
1.27073,0.838678,0.816784,1.515158,0.973895,1.208122,0.294029,0.376688,1.026805,Oblong
1.246196,0.798536,0.809659,1.560601,1.01393,1.24363,0.299415,0.347317,0.986262,Oblong
1.266673,0.798874,0.789071,1.585573,0.98773,1.259489,0.276038,0.391115,1.012423,Oblong
1.178542,0.808955,0.835093,1.45687,1.03231,1.21651,0.275374,0.404843,0.968701,Oblong
1.225322,0.79588,0.80987,1.539582,1.017578,1.245524,0.310398,0.356368,0.982725,Oblong
1.199906,0.805736,0.817716,1.489204,1.014868,1.231943,0.293933,0.36818,0.98535,Oblong
1.304995,0.77177,0.815821,1.690912,1.057078,1.25977,0.308162,0.351389,0.946004,Oblong
1.282665,0.779591,0.855211,1.645306,1.097,1.223389,0.306966,0.365236,0.911577,Oblong
1.210311,0.778352,0.870274,1.554966,1.118099,1.213131,0.323893,0.333495,0.894375,Oblong
1.205691,0.762551,0.7986,1.581129,1.047274,1.281107,0.291158,0.379498,0.95486,Oblong
1.279263,0.844446,0.819714,1.514914,0.970712,1.201808,0.26792,0.425559,1.030172,Oblong
1.191584,0.772034,0.796016,1.543434,1.031063,1.275469,0.323599,0.322969,0.969873,Oblong
1.268086,0.789862,0.805695,1.605453,1.020045,1.253481,0.279162,0.386297,0.980349,Oblong
1.278567,0.769536,0.803058,1.661477,1.043561,1.271784,0.294546,0.373013,0.958257,Oblong
1.233468,0.74668,0.867058,1.651937,1.161217,1.239359,0.335091,0.313659,0.861165,Oblong
1.231993,0.775879,0.83285,1.587867,1.073428,1.243218,0.306711,0.355501,0.931595,Oblong
1.267117,0.79504,0.838493,1.593778,1.054655,1.22434,0.313749,0.333353,0.948177,Oblong
1.228213,0.794069,0.838309,1.546732,1.055712,1.225206,0.297463,0.373147,0.947228,Oblong
1.356208,0.80701,0.810901,1.680534,1.004822,1.236161,0.294278,0.357536,0.995202,Oblong
1.213519,0.766984,0.854553,1.582196,1.114173,1.233398,0.323983,0.332174,0.897527,Oblong
1.303111,0.759811,0.841859,1.715045,1.107984,1.248696,0.305941,0.329884,0.90254,Oblong
1.238605,0.798756,0.807756,1.550667,1.011268,1.244933,0.307848,0.380759,0.988858,Oblong
1.262975,0.784685,0.799799,1.609531,1.01926,1.262241,0.300148,0.365963,0.981104,Oblong
1.265582,0.792237,0.807841,1.597478,1.019695,1.249939,0.304684,0.382599,0.980685,Oblong
1.246715,0.806416,0.817641,1.545995,1.01392,1.231484,0.311389,0.33603,0.986271,Oblong
1.315591,0.780662,0.800001,1.685223,1.024772,1.265292,0.296526,0.361039,0.975827,Oblong
1.31397,0.769011,0.840566,1.708649,1.093048,1.242563,0.299803,0.353731,0.914873,Oblong
1.2588,0.783198,0.844618,1.607256,1.078422,1.22864,0.290582,0.397903,0.927281,Oblong
1.219862,0.790973,0.827547,1.54223,1.04624,1.235697,0.297753,0.365681,0.955804,Oblong
1.247585,0.80889,0.788638,1.542342,0.974963,1.251934,0.305685,0.366155,1.025679,Oblong
1.28898,0.785324,0.81092,1.641335,1.032593,1.252941,0.292842,0.387531,0.968436,Oblong
1.238976,0.792536,0.857521,1.563305,1.081996,1.212079,0.312526,0.352231,0.924218,Oblong
1.217257,0.795497,0.821882,1.530184,1.033167,1.236569,0.314064,0.358169,0.967898,Oblong
1.325339,0.802161,0.823167,1.652212,1.026187,1.230521,0.299532,0.38309,0.974481,Oblong
1.244267,0.80109,0.815333,1.553218,1.01778,1.2373,0.303646,0.381297,0.982531,Oblong
1.234309,0.775162,0.854945,1.592323,1.102925,1.226913,0.325117,0.324471,0.90668,Oblong
1.31391,0.801706,0.792293,1.638892,0.988258,1.254706,0.283651,0.391729,1.011881,Oblong
1.217592,0.789251,0.798681,1.542718,1.011948,1.2595,0.289543,0.393472,0.988193,Oblong
1.271194,0.780934,0.834657,1.627787,1.068794,1.237937,0.309762,0.33909,0.935634,Oblong
1.240741,0.831486,0.815358,1.492197,0.980603,1.214444,0.303164,0.382675,1.01978,Oblong
1.297964,0.798216,0.806819,1.626082,1.010778,1.246079,0.283193,0.385911,0.989337,Oblong
1.246258,0.798232,0.81824,1.561273,1.025065,1.237262,0.275452,0.405946,0.975548,Oblong
1.248706,0.786549,0.816209,1.587577,1.037709,1.24785,0.299022,0.382526,0.963661,Oblong
1.239977,0.790824,0.791027,1.567956,1.000257,1.264341,0.320106,0.347844,0.999743,Oblong
1.29388,0.790396,0.817892,1.637004,1.034788,1.243559,0.297337,0.345933,0.966382,Oblong
1.278079,0.781165,0.796789,1.636119,1.020001,1.267464,0.274711,0.419837,0.980391,Oblong
1.21041,0.765151,0.846742,1.581923,1.106634,1.240777,0.315501,0.335831,0.903641,Oblong
1.195077,0.782925,0.862962,1.526425,1.102228,1.21515,0.325549,0.346753,0.907253,Oblong
1.270531,0.811396,0.835813,1.565858,1.030093,1.214175,0.309642,0.361688,0.970786,Oblong
1.263894,0.802134,0.847687,1.575665,1.05679,1.212253,0.305247,0.373516,0.946261,Oblong
1.307029,0.797101,0.811147,1.639729,1.017622,1.24359,0.305037,0.33854,0.982684,Oblong
1.172953,0.78323,0.854239,1.497585,1.090662,1.221397,0.317898,0.349986,0.916874,Oblong
1.271434,0.764622,0.834372,1.662827,1.091222,1.250786,0.314845,0.336406,0.916404,Oblong
1.208951,0.779919,0.855596,1.550098,1.097031,1.222856,0.322239,0.331581,0.911551,Oblong
1.325858,0.847118,0.816401,1.56514,0.963739,1.202271,0.278414,0.378242,1.037625,Oblong
1.231799,0.7785,0.830085,1.582272,1.066261,1.243329,0.304089,0.367211,0.937857,Oblong
1.14121,0.758095,0.836259,1.505366,1.103106,1.254427,0.300159,0.347988,0.906531,Oblong
1.208845,0.792386,0.842564,1.525576,1.063325,1.223279,0.301498,0.381851,0.940446,Oblong
1.243904,0.792523,0.785871,1.56955,0.991607,1.267111,0.295783,0.369659,1.008464,Oblong
1.195139,0.799043,0.828369,1.495713,1.036701,1.228945,0.299713,0.370298,0.964598,Oblong
1.287662,0.786765,0.811341,1.636653,1.031237,1.251481,0.306177,0.337321,0.969709,Oblong
1.289461,0.789771,0.798346,1.632704,1.010859,1.259353,0.295938,0.39469,0.989258,Oblong
1.225317,0.793853,0.856943,1.543505,1.079473,1.211536,0.314611,0.351659,0.926378,Oblong
1.214969,0.770141,0.803889,1.577593,1.043821,1.270624,0.318833,0.334923,0.958018,Oblong
1.212462,0.805227,0.796275,1.505738,0.988882,1.248827,0.284728,0.408604,1.011243,Oblong
1.231121,0.752627,0.853977,1.635766,1.134662,1.244862,0.319476,0.321464,0.88132,Oblong
1.161596,0.79438,0.832448,1.462267,1.047921,1.229386,0.28952,0.400934,0.95427,Oblong
1.241617,0.785669,0.811899,1.580332,1.033386,1.251903,0.308422,0.34582,0.967693,Oblong
1.220206,0.795384,0.813698,1.534109,1.023026,1.242944,0.305658,0.377585,0.977493,Oblong
1.322048,0.794746,0.853019,1.663484,1.073322,1.213766,0.297787,0.369498,0.931687,Oblong
1.238259,0.760925,0.87211,1.627308,1.146118,1.224714,0.326847,0.321785,0.87251,Oblong
1.249551,0.779911,0.873271,1.602171,1.119706,1.209788,0.312998,0.349178,0.893092,Oblong
1.313369,0.782517,0.819175,1.67839,1.046846,1.248679,0.291551,0.382111,0.95525,Oblong
1.233421,0.743365,0.843529,1.659239,1.134744,1.260323,0.291476,0.37965,0.881256,Oblong
1.301047,0.82107,0.813266,1.584576,0.990496,1.223738,0.293725,0.368847,1.009595,Oblong
1.310948,0.762087,0.793628,1.720207,1.041387,1.285583,0.305878,0.351678,0.960257,Oblong
1.207475,0.785025,0.84222,1.538136,1.072857,1.229071,0.318535,0.343677,0.93209,Oblong
1.251694,0.783543,0.818478,1.597479,1.044585,1.248423,0.312952,0.346486,0.957318,Oblong
1.265767,0.780112,0.806262,1.622546,1.033521,1.260737,0.30567,0.337871,0.967566,Oblong
1.2392,0.819491,0.833626,1.512159,1.017249,1.209836,0.303021,0.372465,0.983044,Oblong
1.219635,0.790065,0.827116,1.543715,1.046896,1.23672,0.302898,0.375965,0.955205,Oblong
1.225767,0.778969,0.878449,1.573577,1.127707,1.206697,0.312453,0.348113,0.886755,Oblong
1.169403,0.763441,0.867539,1.531753,1.136355,1.226256,0.330725,0.319812,0.880007,Oblong
1.23173,0.76155,0.8152,1.617399,1.070449,1.268432,0.309013,0.346317,0.934188,Oblong
1.279894,0.78414,0.809998,1.632227,1.032976,1.254596,0.309406,0.337901,0.968077,Oblong
1.233154,0.780703,0.806032,1.579543,1.032443,1.26045,0.293526,0.39494,0.968576,Oblong
1.299778,0.812452,0.835456,1.599821,1.028314,1.21366,0.28907,0.386413,0.972466,Oblong
1.244724,0.806033,0.831465,1.544259,1.031552,1.221375,0.30054,0.388037,0.969413,Oblong
1.20422,0.788289,0.83205,1.527637,1.055514,1.234309,0.321175,0.351464,0.947406,Oblong
1.156907,0.798873,0.81975,1.448174,1.026133,1.235618,0.269224,0.397106,0.974532,Oblong
1.233806,0.805068,0.81195,1.532548,1.008548,1.236845,0.305196,0.368678,0.991525,Oblong
1.249859,0.779901,0.850675,1.602588,1.090748,1.226561,0.307964,0.360283,0.916802,Oblong
1.256539,0.801851,0.824678,1.567047,1.028468,1.229612,0.29963,0.385997,0.97232,Oblong
1.351909,0.804496,0.817704,1.680443,1.016418,1.232893,0.293546,0.360329,0.983847,Oblong
1.183235,0.795399,0.84112,1.487599,1.057481,1.222106,0.320156,0.341465,0.945644,Oblong
1.22961,0.754972,0.870075,1.628682,1.152459,1.230734,0.310863,0.345645,0.86771,Oblong
1.322865,0.766967,0.819878,1.7248,1.068987,1.260362,0.301031,0.341942,0.935465,Oblong
1.223281,0.810955,0.815664,1.508444,1.005806,1.229544,0.30849,0.358246,0.994227,Oblong
1.246019,0.798913,0.858616,1.559642,1.07473,1.206615,0.311865,0.359326,0.930466,Oblong
1.247954,0.767954,0.844529,1.625038,1.099713,1.240323,0.313576,0.332607,0.909328,Oblong
1.22561,0.802047,0.792331,1.528101,0.987886,1.254407,0.299025,0.375325,1.012263,Oblong
1.286213,0.76758,0.840344,1.675672,1.094795,1.24384,0.303918,0.344126,0.913413,Oblong
1.248467,0.78577,0.793381,1.588845,1.009686,1.266503,0.303691,0.354404,0.990407,Oblong
1.289814,0.817903,0.836554,1.576977,1.022803,1.208856,0.307335,0.352673,0.977706,Oblong
1.307914,0.811531,0.822341,1.611664,1.013321,1.224087,0.310537,0.379092,0.986854,Oblong
1.230112,0.754043,0.87323,1.631355,1.158064,1.22905,0.322597,0.335481,0.86351,Oblong
1.197138,0.774281,0.813209,1.54613,1.050276,1.259851,0.307548,0.359507,0.95213,Oblong
1.300035,0.792648,0.793307,1.640116,1.000832,1.261069,0.286881,0.378462,0.999169,Oblong
1.296022,0.785838,0.818325,1.649223,1.041341,1.246757,0.300501,0.373581,0.960301,Oblong
1.252256,0.797904,0.803087,1.569433,1.006496,1.249226,0.297985,0.388689,0.993546,Oblong
1.262988,0.762476,0.885408,1.656431,1.161227,1.213678,0.312758,0.338481,0.861158,Oblong
1.250062,0.787897,0.8,1.586582,1.015361,1.259528,0.299985,0.39998,0.984871,Oblong
1.227096,0.787747,0.80127,1.557729,1.017167,1.25864,0.296282,0.35418,0.983123,Oblong
1.270714,0.795832,0.787362,1.596713,0.989358,1.263269,0.287232,0.396806,1.010757,Oblong
1.261917,0.789163,0.877636,1.599057,1.11211,1.199904,0.307268,0.345044,0.899192,Oblong
1.245752,0.763694,0.845655,1.631218,1.107321,1.242738,0.299857,0.366786,0.903081,Oblong
1.233915,0.775329,0.873973,1.591472,1.127228,1.212634,0.31392,0.343029,0.887132,Oblong
1.285298,0.78419,0.808978,1.639014,1.03161,1.25536,0.289571,0.383916,0.969359,Oblong
1.283729,0.826543,0.835884,1.55313,1.011301,1.20306,0.304611,0.357318,0.988825,Oblong
1.236523,0.799392,0.81187,1.54683,1.01561,1.241263,0.303059,0.374111,0.98463,Oblong
1.248897,0.773225,0.82082,1.61518,1.061555,1.25467,0.304003,0.348822,0.942014,Oblong
1.219945,0.813694,0.822467,1.499268,1.010782,1.222374,0.305556,0.354235,0.989333,Oblong
1.267173,0.81063,0.842942,1.563196,1.03986,1.209503,0.297593,0.389153,0.961668,Oblong
1.31514,0.750271,0.847776,1.752887,1.12996,1.251528,0.305897,0.339246,0.884987,Oblong
1.351553,0.785753,0.808243,1.720074,1.028621,1.254709,0.290685,0.374829,0.972175,Oblong
1.220221,0.741678,0.879019,1.645217,1.185176,1.234037,0.33779,0.306452,0.843757,Oblong
1.143098,0.830357,0.80299,1.376634,0.967042,1.22448,0.251531,0.422032,1.034081,Oblong
1.280794,0.843338,0.761186,1.518719,0.902587,1.246476,0.276506,0.407181,1.107927,Oblong
1.305683,0.808257,0.802498,1.615432,0.992875,1.241654,0.28098,0.37435,1.007176,Oblong
1.202155,0.746505,0.80749,1.610378,1.081694,1.287006,0.320225,0.328616,0.924476,Oblong
1.274604,0.796517,0.833188,1.600221,1.046038,1.227216,0.303863,0.379189,0.955988,Oblong
1.218792,0.760485,0.852963,1.602651,1.121605,1.239581,0.321167,0.340587,0.89158,Oblong
1.241626,0.795394,0.877203,1.561021,1.102854,1.195746,0.311233,0.355545,0.906738,Oblong
1.279688,0.765235,0.843154,1.672283,1.101824,1.243481,0.314117,0.335024,0.907586,Oblong
1.305605,0.802751,0.867779,1.626414,1.081006,1.197225,0.295626,0.375495,0.925064,Oblong
1.305174,0.785298,0.808608,1.662011,1.029682,1.254779,0.303005,0.342209,0.971173,Oblong
1.254398,0.795373,0.847532,1.577119,1.065578,1.217355,0.293251,0.383543,0.938458,Oblong
1.326608,0.772265,0.820049,1.717815,1.061876,1.256034,0.294119,0.362111,0.94173,Oblong
1.258034,0.78529,0.889491,1.602,1.132691,1.194186,0.3123,0.346215,0.882854,Oblong
1.270463,0.787632,0.830255,1.613017,1.054116,1.23618,0.292399,0.381403,0.948662,Oblong
1.250894,0.766801,0.880191,1.631316,1.147875,1.214335,0.318058,0.332265,0.871175,Oblong
1.279767,0.82192,0.81366,1.557046,0.989951,1.222808,0.27298,0.400405,1.010151,Oblong
1.268442,0.795509,0.803322,1.594503,1.009821,1.250914,0.299038,0.352461,0.990274,Oblong
1.201468,0.774036,0.825539,1.552211,1.066538,1.250332,0.315956,0.338019,0.937613,Oblong
1.21488,0.812085,0.806494,1.496,0.993115,1.235651,0.312964,0.356322,1.006933,Oblong
1.238232,0.798816,0.818801,1.550084,1.025018,1.236387,0.295442,0.39852,0.975592,Oblong
1.214963,0.741764,0.849538,1.637938,1.145294,1.256832,0.327502,0.318657,0.873138,Oblong
1.237017,0.783076,0.836229,1.57969,1.067878,1.235098,0.316709,0.342153,0.936437,Oblong
1.277868,0.7464,0.835431,1.712041,1.11928,1.264357,0.31669,0.337133,0.893431,Oblong
1.274594,0.796467,0.848911,1.60031,1.065846,1.215526,0.319143,0.33359,0.938222,Oblong
1.249686,0.770255,0.838985,1.622432,1.089229,1.242823,0.29552,0.378826,0.91808,Oblong
1.267905,0.787631,0.809823,1.60977,1.028176,1.251992,0.315501,0.332128,0.972596,Oblong
1.258109,0.81698,0.810741,1.539951,0.992363,1.228711,0.285762,0.397437,1.007695,Oblong
1.247739,0.759221,0.867672,1.643447,1.142846,1.229337,0.323262,0.326374,0.875009,Oblong
1.206559,0.816088,0.801418,1.478466,0.982023,1.236472,0.304735,0.372501,1.018306,Oblong
1.174021,0.812044,0.803703,1.445759,0.989728,1.237817,0.307846,0.370573,1.010379,Oblong
1.310109,0.779669,0.822011,1.68034,1.054308,1.248689,0.305836,0.357592,0.94849,Oblong
1.257928,0.800184,0.857269,1.572049,1.071341,1.206671,0.306712,0.352641,0.93341,Oblong
1.235463,0.779873,0.859168,1.584185,1.101677,1.220225,0.316197,0.348671,0.907707,Oblong
1.196117,0.767294,0.850248,1.558878,1.108113,1.236444,0.320744,0.349002,0.902435,Oblong
1.209125,0.804143,0.817002,1.503618,1.015991,1.233695,0.297346,0.351725,0.984261,Oblong
1.24552,0.796206,0.812702,1.564318,1.020718,1.243079,0.291263,0.375384,0.979703,Oblong
1.292195,0.80097,0.80572,1.613287,1.005929,1.244795,0.289569,0.394783,0.994106,Oblong
1.200275,0.757373,0.842513,1.584788,1.112416,1.250089,0.333333,0.309555,0.898944,Oblong
1.304421,0.816872,0.812534,1.596848,0.994689,1.227441,0.301087,0.370686,1.005339,Oblong
1.25052,0.816706,0.834583,1.531175,1.021889,1.211175,0.309876,0.373611,0.97858,Oblong
1.258845,0.779907,0.858671,1.614096,1.100991,1.220571,0.319041,0.342544,0.908273,Oblong
1.226399,0.802352,0.828621,1.528505,1.03274,1.226262,0.302552,0.375888,0.968297,Oblong
1.230091,0.815394,0.819689,1.508585,1.005267,1.22318,0.307349,0.368405,0.994761,Oblong
1.179309,0.786423,0.808898,1.499587,1.028579,1.253667,0.299227,0.372298,0.972215,Oblong
1.184495,0.796304,0.825061,1.487491,1.036113,1.233528,0.296833,0.390747,0.965146,Oblong
1.241084,0.801641,0.853555,1.548178,1.064759,1.208316,0.298582,0.375028,0.93918,Oblong
1.195037,0.753245,0.883034,1.58652,1.172307,1.222286,0.331524,0.315237,0.853019,Oblong
1.280722,0.774254,0.799457,1.654137,1.032551,1.270881,0.300454,0.376542,0.968475,Oblong
1.213181,0.801036,0.821995,1.514515,1.026165,1.232262,0.288341,0.400925,0.974503,Oblong
1.247686,0.842559,0.820018,1.480829,0.973247,1.202952,0.324114,0.352161,1.027489,Oblong
1.238422,0.779106,0.798814,1.589544,1.025296,1.267492,0.258508,0.46065,0.975328,Oblong
1.24404,0.778584,0.840497,1.597823,1.07952,1.235268,0.308195,0.352159,0.926338,Oblong
1.172397,0.781442,0.818887,1.5003,1.047918,1.249743,0.288148,0.384181,0.954273,Oblong
1.222975,0.763695,0.817979,1.601392,1.071081,1.264483,0.315933,0.326875,0.933636,Oblong
1.298971,0.796858,0.811879,1.630116,1.01885,1.243211,0.316002,0.331243,0.981499,Oblong
1.229045,0.78235,0.808787,1.570966,1.033792,1.256963,0.311823,0.359156,0.967312,Oblong
1.222382,0.782785,0.829299,1.561582,1.059422,1.24063,0.299298,0.375055,0.943911,Oblong
1.30379,0.794032,0.779713,1.641987,0.981967,1.270854,0.300773,0.368495,1.018365,Oblong
1.212477,0.752935,0.893438,1.610335,1.186608,1.214791,0.330108,0.301086,0.842738,Oblong
1.216481,0.801105,0.840932,1.518504,1.049715,1.218,0.317621,0.346398,0.95264,Oblong
1.241539,0.807354,0.795315,1.537787,0.985088,1.247918,0.291204,0.398231,1.015138,Oblong
1.26073,0.776873,0.8206,1.622827,1.056286,1.251978,0.292002,0.375752,0.946714,Oblong
1.314591,0.796989,0.802686,1.649448,1.007148,1.250254,0.293431,0.370601,0.992903,Oblong
1.236334,0.815447,0.817583,1.516143,1.00262,1.224717,0.311035,0.357801,0.997387,Oblong
1.251332,0.794148,0.828577,1.575692,1.043354,1.232495,0.305916,0.369928,0.958448,Oblong
1.225147,0.812469,0.815631,1.50793,1.003892,1.228426,0.310612,0.349717,0.996124,Oblong
1.188157,0.736988,0.857079,1.612181,1.162949,1.254653,0.336057,0.295178,0.859883,Oblong
1.2609,0.761135,0.84278,1.656605,1.107267,1.246949,0.318968,0.319404,0.903125,Oblong
1.272957,0.796919,0.851263,1.597348,1.068193,1.213458,0.295897,0.373792,0.93616,Oblong
1.21643,0.79404,0.835262,1.531951,1.051914,1.22752,0.330617,0.330617,0.950648,Oblong
1.272231,0.757023,0.834823,1.680572,1.102772,1.256403,0.312842,0.328803,0.906806,Oblong
1.248467,0.777684,0.805012,1.605365,1.03514,1.263667,0.30099,0.337946,0.966053,Oblong
1.312185,0.797512,0.825128,1.645348,1.034627,1.232559,0.304337,0.342061,0.966532,Oblong
1.212017,0.760425,0.884793,1.593868,1.163551,1.215645,0.342195,0.304388,0.859438,Oblong
1.371921,0.801508,0.840277,1.711675,1.04837,1.218186,0.287624,0.394119,0.953861,Oblong
1.254473,0.776558,0.848042,1.615428,1.092053,1.231073,0.310089,0.35574,0.915706,Oblong
1.320047,0.796391,0.823937,1.657536,1.034588,1.234318,0.29109,0.397161,0.966568,Oblong
1.20279,0.826282,0.819039,1.455665,0.991234,1.215568,0.306794,0.368192,1.008844,Oblong
1.260742,0.739258,0.896072,1.705415,1.212123,1.222995,0.33737,0.301203,0.824999,Oblong
